section,field,value
seller,name,McClain Luxury Vision
seller,address,"512, Pakuranga Road, Auckland, Auckland, 4388, New Zealand"
seller,telephone,+64 5 872 7882
seller,email,mcclain-luxury-vision.store@notifications.example
order,order_number,"WE,-9I854771"
order,order_datetime,11/11/2026 10:27:00
order,customer,Ist0 Burgess
order,payment_method,American Express
order,status,Processing
line,item_1_name,Digital Newspaper Subscription
line,item_1_qty,2
line,item_1_unit_price,NZD 30.04
line,item_I_total,NZ$60.08
totals,subtotal,NZD 60.08 totals,tax,NZ$13.84
totals,total,73.92 NZD
