section,field,value
seller,name,Arakaki Records
seller,address,"659, Mill Point Road, Perth, Western Australia, 5566, Australia"
seller,telephone,+61 7 9202 9308
seller,email,arakaki98@vendor.example.com
order,order_number,INV-15145757
order,order_datetime,12.02.2026 11:15:00
order,customer,Nuria Hein
order,payment_method,Mastercard
order,status,Order Problem
line,item_1_name,Museum Pass
line,item_1_qty,2
line,item_1_unit_price,A$331.46
line,item_1_total,AUD 662.92
line,item_2_name,Doormat
line,item_2_qty,2
line,item_2_unit_price,24.97 AUD
line,item_2_total,AUD 49.94
line,item_3_name,Disinfecting Wipes
line,item_3_qty,5
line,item_3_unit_price,A$98.58
line,item_3_total,AUD 492.9
totals,subtotal,A$1205.76
totals,tax,A$149.15
totals,total,A$1354.91
delivery,provider,Land Shuttle Network Services
delivery,shipped_date,2026-02-14
delivery,address,"233, York Street, Stop 21, Sydney, New South Wales, 7933, Australia"
delivery,tracking,SHIP9879916847
