section,field,value
seller,name,Gorski and Martins Industries
seller,address,"934, Ashton Old Road, Station 9, Manchester, England, VS63 5XZ, United Kingdom"
seller,telephone,+44 1930 765066
seller,email,gorski-and-martins-industries.store@example.solutions
order,order_number,LQ-9035-0215
order,order_datetime,05/10/2026T19:39
order,customer,Nikolina Malmström
order,payment_method,Gift Card
order,status,Processing
line,item_1_name,Potatoes
line,item_1_qty,3
line,item_1_unit_price,GBP15.05
line,item_1_total,45.15 GBP
totals,subtotal,GBP 45.15
totals,tax,GBP 8.5
totals,total,GBP53.65
