section,field,value
seller,name,Maple Kitchenware Group
seller,address,"685, Mosley 5treet, Manchester, England, LI7 3KX, United Kingdom"
seller,telephone,"+44 2O 39a, 8520"
seller,email,maple-kitchenware-group@example.co
order,order_number,TXN-3131427214
order,order_datetime,16.11.2026 19;47:O0 order,customer,Benjarnin Q. Young
order,payment_method,Gift Card
order,status,In Transit
line,item_1_name,Keyboard Station
line,item_1_qty,2
line,item_1_unit_price,GBP210.46
line,item_1_total,420.92 GBP
totals,subtotal,420.92 GBP
totals,tax,GBP 1O1.65
totals,total,522.57 GBP
delivery,address,"478, Princes Street, Edinburgh, Scotland, OY34 1NH, United Kingdom"
delivery,tracking,1ZUBUTBWIYJRVRDP8E
